name,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,ck_oo_numberOfPrivateAttributes,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
org.apache.lucene.store.instantiated.InstantiatedIndexReader,0,0.070206,0,0,0,0.118308,0,0,0,1.678984,0,0,0,0,0,29,0,0,1.375659,0,0.243307,0,22,204,2,28,2,5,0,0,326,1.01,76,0,0,0.106122,1.02,1.02,23,1.01,4,4,0,0,1.02,0.426423,3.07,0.121128,0.80969,0.102188,44,23,0.121049,1.15,0.242741,0
org.apache.lucene.store.instantiated.InstantiatedIndexWriter,0,0,0,0,0,0.135457,0,0,0,2.303451,0,0,0,0,0,24,0,0,1.825307,0,0,0,20,364,0,21,1,1,0,0,186,0,135,0,0,0.283152,1.02,0,20,2.07,10,10,0,0,1.02,0.58254,0,0.121128,0,0.329145,0,20,0.121049,2.1,0.273832,0
org.apache.lucene.store.instantiated.InstantiatedTerm,0,0,0,0,0,0.018199,0,0,0,0.521578,0,0,0,2,0,16,0,0,0.192555,0,0,0,3,98,0,15,1,7,0,0,85,0,24,0,0,0,0,0,9,0,6,4,0,0,0,0.034772,0,0,0,0,0,14,0,0,0,0
org.apache.lucene.store.instantiated.InstantiatedTermDocs,0,0,0,0,0,0.012542,0,0,0,1.020382,0,0,0,0,1,9,0,0,0.432285,0,0,0,8,70,0,8,1,2,0,0,12,0,19,0,0,0,0,0,9,0,4,2,0,0,0,0.097122,0,0,0,0,0,8,0,0,0.000455,0
org.apache.lucene.store.instantiated.InstantiatedTermDocumentInformation,0,0,0,0,0,0.010119,0,0,0,0.521578,0,0,0,3,0,10,0,0,0.192555,0,0,0,3,48,0,9,1,10,0,0,28,0,12,0,0,0,0,0,11,0,9,6,0,0,0,0.034772,0,0,0,0,0,5,0,0,0,0
org.apache.lucene.store.instantiated.InstantiatedTermEnum,0,0,0,0,0,0.008991,0,0,0,1.020382,0,0,0,0,0,7,0,0,0.432285,0,0,0,6,51,0,5,2,1,0,0,0,0,14,0,0,0,0,0,6,0,3,3,0,0,0,0.097122,0,0,0,0,0,5,0,0,0.000455,0
org.apache.lucene.store.instantiated.InstantiatedTermFreqVector,0,0,0,0,0,0.008153,0,0,0,0.521578,0,0,0,0,1,9,0,0,0.192555,0,0,0,4,60,0,8,1,1,0,0,12,0,22,0,0,0,0,0,5,0,5,5,0,0,0,0.034772,0,0,0,0,0,8,0,0,0,0
org.apache.lucene.store.instantiated.InstantiatedTermPositionVector,0,0,0,0,0,0.003421,0,0,0,0.521578,0,0,0,0,0,3,0,0,0.192555,0,0,0,5,14,0,2,2,1,0,0,1,0,8,0,0,0,0,0,6,0,1,1,0,0,0,0.034772,0,0,0,0,8,2,0,0,0,0
org.apache.lucene.store.instantiated.InstantiatedTermPositions,0,0,0,0,0,0.00728,0,0,0,0.521578,0,0,0,0,0,7,0,0,0.192555,0,0,0,4,37,2,6,2,1,0,0,0,0,13,0,0,0,0,0,4,0,1,1,0,0,0,0.034772,0,0,0,0,6,6,0,0,0,0
org.apache.lucene.store.je.Block,0,0,0,0,0,0.036314,0,0,0,2.015234,0,0,0,0,0,6,0,0,1.279858,0,0,0,3,43,0,5,1,2,0,0,0,0,14,0,0,0,0,0,4,0,2,0,0,0,0,0.35355,0,0,0,0,0,0,0,0,0.242286,0
org.apache.lucene.store.je.File,1,0,0,0,0,0.18458,0,0,0,2.328583,0,0,0,0,0,11,0,0,1.35492,0,0,0,1,152,0,9,1,4,0,0,4,0,38,0,0,0.013279,0,0,4,0,7,0,0,0,0,0.35837,0,0,0,0,0,0,0,1.05,0.242286,0
org.apache.lucene.store.je.JEDirectory,0,0,0,0,0,0.093836,0,0,0,2.210689,0,0,0,0,0,15,0,0,1.333983,0,0.161039,0,8,100,2,13,2,4,0,0,76,2.02,50,0,0,0,0,0,9,0,5,0,0,0,0,0.358832,6.1,0,0.282482,0,8,13,0,0,0.242286,0
org.apache.lucene.store.je.JEIndexInput,0,0,0,0,0,0.057335,0,0,0,2.015234,0,0,0,0,0,8,0,0,1.279858,0,0,0,5,79,0,7,2,1,0,0,0,0,22,0,0,0,0,0,5,0,5,0,0,0,0,0.35355,3.03,0,0.111645,0,9,7,0,0,0.242286,0
org.apache.lucene.store.je.JEIndexOutput,0,0,0,0,0,0.060738,0,0,0,2.620088,0,0,0,3,0,8,0,0,1.442724,0,0,0,4,78,0,7,2,3,0,0,0,0,22,0,0,0.020353,0,0,5,0,8,0,0,0,0,0.368302,4.04,0,0.142463,0,10,7,0,1.01,0.242286,0
org.apache.lucene.store.je.JELock,0,0,0,0,0,0.022713,0,0,0,2.015234,0,0,0,0,0,4,0,0,1.279858,0,0.060493,0,1,18,3,3,2,1,0,0,0,2.02,4,0,0,0,0,0,2,0,1,0,0,0,0,0.35355,0,0,0,0,1,3,0,0,0.242286,0
org.apache.lucene.swing.models.BaseListModel,0,0,0,0,0,0.008859,0,0,0,1.208609,0,0,0,0,0,5,0,0,1.06443,0,0,0,0,22,0,4,2,1,0,0,0,0,13,0,0,0,0,0,1,0,1,1,0,0,0,0.335152,0,0,0,0,0,4,0,0,0.242286,0
org.apache.lucene.swing.models.BaseTableModel,0,0,0,0,0,0.014492,0,0,0,1.208609,0,0,0,0,0,10,0,0,1.06443,0,0,0,1,62,0,9,2,1,0,0,22,0,26,0,0,0,0,0,2,0,2,2,0,0,0,0.335152,0,0,0,0,0,9,0,0,0.242286,0
org.apache.lucene.swing.models.DataStore,1,0,0,0,0,0.026616,0,0,0,1.82402,0,0,0,0,0,3,0,0,1.210274,0,0,0,1,156,0,2,1,2,0,0,1,0,15,0,0,0,0,0,3,0,19,4,0,0,0,0.344202,0,0,0,0,0,1,0,0,0.242286,0
org.apache.lucene.swing.models.ListSearcher,6,0,0,0,0,0.035321,0,0,0,3.021859,0,0,0,0,0,12,0,0,1.535354,0,0,0,13,104,0,11,2,1,0,0,1,0,47,0,0,0.012175,2.02,0,14,1.01,8,8,0,0,2.02,0.376514,0,0.030726,0,0.013676,0,5,0.03053,1.01,0.242286,0
org.apache.lucene.swing.models.ListSearcherSimulator,0,0,0,0,0,0.017222,0,0,0,1.82402,0,0,0,0,0,2,0,0,1.210274,0,0,0,4,34,0,1,1,0,0,0,0,0,25,0,0,0,2.02,0,4,0,0,0,0,0,2.02,0.344202,0,0.059597,0,0,0,1,0.054609,0,0.242286,0
org.apache.lucene.swing.models.RestaurantInfo,0,0,0,0,0,0.012629,0,0,0,1.208609,0,0,0,0,0,18,0,0,1.06443,0,0,0,0,61,0,17,1,2,0,0,120,0,18,0,0,0,0,0,2,0,8,8,0,0,0,0.335152,0,0,0,0,0,17,0,0,0.242286,0
org.apache.lucene.swing.models.TableSearcher,5,0,0,0,0,0.052438,0,0,0,3.311757,0,0,0,0,0,18,0,0,1.559464,0,0,0,13,128,0,17,2,1,0,0,0,0,59,0,0,0.012175,2.02,0,14,1.01,7,6,0,0,2.02,0.36538,0,0.030726,0,0.013676,0,12,0.03053,1.01,0.242286,0
org.apache.lucene.swing.models.TableSearcherSimulator,0,0,0,0,0,0.010471,0,0,0,1.208609,0,0,0,0,0,2,0,0,1.06443,0,0,0,3,36,0,1,1,0,0,0,0,0,25,0,0,0,2.02,0,3,0,0,0,0,0,2.02,0.335152,0,0.059597,0,0,0,1,0.054609,0,0.242286,0
org.apache.lucene.util.ArrayUtil,0,0.207394,0.248375,0,0,0.010257,0.217907,1.02,0,1.269331,0,0,1.02,0,0,14,0,0,0.809219,0,0,1.02,0,84,0,13,1,7,0,0,78,0,15,0.213074,0,0.17703,0,1.23,7,1.02,0,0,1.02,0,1.02,0.263594,0,0,0,0.226957,0,13,0.246652,1.12,0.035435,0.213252
org.apache.lucene.util.BitUtil,0,0,0,0,0,0.111412,0,0,0,0.4575,0,0,0,1,0,14,0,0,0.158254,0,0,0,0,543,0,13,1,1,0,0,76,0,14,0,0,0,0,0,1,0,1,0,0,0,0,0.025417,0,0,0,0,0,13,0,0,0,0
org.apache.lucene.util.BitVector,5,0,0.362429,0,0,0.020088,0.076525,3.03,0,2.830599,0,1.05,2.06,0,0,14,0,0,0.802812,0,0,2.06,3,147,0,12,1,5,0,0,0,0,27,0.079929,0,0.101938,0,0,8,3.11,4,4,1.01,0,3.03,0.088752,0,0,0,0.110937,0,7,0.360487,3.75,0.000006,0.079929
org.apache.lucene.util.CloseableThreadLocal,0,0,0,0,0,0.027953,0,0,0,0.658602,0,0,0,0,0,5,0,0,0.943374,0,0,0,0,38,0,4,1,3,0,0,0,0,19,0,0,0,0,0,3,0,2,2,0,0,0,0.329301,0,0,0,0,0,3,0,0,0.242286,0
org.apache.lucene.util.Constants,0,0,0.070872,0,0,0.005072,0,2.02,0,1.722351,0,0,0,8,0,1,0,0,0.448741,0,0,0,0,11,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,8,0,0,0,2.02,0.038139,0,0,0,0,0,0,0.070087,0,0,0
org.apache.lucene.util.DocIdBitSet,0,0,0,0,0,0.010737,0,0,0,0.4575,0,0,0,0,0,3,0,0,0.158254,0,0,0,2,12,0,2,2,3,0,0,0,0,4,0,0,0,0,0,5,0,1,1,0,0,0,0.025417,0,0,0,0,0,2,0,0,0,0
org.apache.lucene.util.English,0,0,0.248375,0,0,0.001321,0,1.01,0,0.884702,0,0,0,0,0,4,0,0,0.226138,0,0,0,0,79,0,3,1,1,0,0,3,0,9,0,0,0,0,0,1,0,0,0,0,0,1.01,0.017694,0,0,0,0,0,3,0.246652,0,0,0
org.apache.lucene.util.LuceneTestCase,0,0,0,0,0,0.067669,0,0,0,1.175553,0,0,0,0,2,4,0,0,0.38691,0,0,0,1,17,0,2,2,2,0,0,1,0,10,0,0,0.040771,0,0,3,1.01,0,0,0,0,0,0.056622,0,0,0,0.045698,0,0,0,1.01,0,0
org.apache.lucene.util.OpenBitSet,0,0,0.095331,0,0,0.110109,0,1.05,0,1.449317,0,0,0,0,1,55,0,0,1.404017,1.01,0,0,4,381,0,52,2,11,0,0,0,0,68,0,0,0,0,0,14,0,2,0,0,0,1.05,0.465789,0,0,0,0,0,51,0.095364,0,0.287382,0
org.apache.lucene.util.OpenBitSetDISI,0,0,0,0,0,0.009267,0,0,0,0.674574,0,0,0,0,0,6,0,0,0.292837,0,0,0,2,40,2,4,3,2,0,0,6,0,16,0,0,0,0,0,4,0,0,0,0,0,0,0.067457,0,0,0,0,52,4,0,0,0.000083,0
org.apache.lucene.util.OpenBitSetIterator,1,0,0,0,0,0.024123,0,0,0,0.4575,0,0,0,0,0,6,0,0,0.158254,0,0,0,2,77,0,4,2,1,0,0,0,0,8,0,0,0,0,0,2,0,8,7,0,0,0,0.025417,0,0,0,0,0,3,0,0,0,0
org.apache.lucene.util.Parameter,1,0,0,0,0,0.018596,0,0,0,1.294995,0,0,0,0,0,5,0,0,0.316233,0,0,0,0,26,0,3,1,0,0,0,1,0,12,0,0,0,0,0,0,0,2,1,0,0,0,0.022013,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.util.PriorityQueue,2,0,0.078626,0,0,0.023339,0.045655,5.05,0.045914,1.376719,0,0,1.01,0,8,13,0,1.01,0.38772,0,0,1.01,0,92,0,12,1,25,0,0,0,0,13,0.042421,0,0.041216,0,0,25,1.01,3,2,1.01,0,5.05,0.041123,0,0,0,0.04307,0,8,0.080192,1.04,0,0.045912
org.apache.lucene.util.ScorerDocQueue,4,0,0,0,0,0.058745,0,0,0,1.276477,0,0,0,0,0,16,0,0,0.325285,0,0,0,2,115,0,15,1,1,0,0,0,0,23,0,0,0,1.01,0,3,0,4,4,0,0,1.01,0.025228,0,0.054568,0,0,0,11,0.054469,0,0,0
org.apache.lucene.util.SmallFloat,0,0,0.011341,0,0,0.052117,0,1.01,0,2.224909,0,0,0,0,0,7,0,0,1.442358,0,0,0,0,56,0,6,1,1,0,0,15,0,9,0,0,0,0,0,1,0,0,0,0,0,1.01,0.408553,0,0,0,0,0,6,0.012304,0,0.242369,0
org.apache.lucene.util.SortedVIntList,2,0,0.095331,0,0,0.030398,0,1.02,0,0.4575,0,0,0,0,0,10,0,0,0.158254,0,0,0,3,66,0,5,2,2,0,0,2,0,19,0,0,0,0,0,5,0,7,6,0,0,1.02,0.025417,0,0,0,0,0,3,0.095364,0,0,0
org.apache.lucene.util.StringHelper,0,0.050014,0.048775,0,0,0.006582,0.071429,1.01,0,1.40126,0,0,1.01,0,0,3,0,0,0.421821,0,0,1.01,0,22,0,2,1,1,0,0,1,0,5,0.069266,0,0.061449,0,1.01,1,1.01,0,0,1.01,0,1.01,0.054591,0,0,0,0.067366,0,2,0.048357,1.07,0.000001,0.069266
org.apache.lucene.util.ToStringUtils,0,0,0.051205,0,0,0.031022,0,3.04,0,2.38761,0,0,0,0,0,2,0,0,0.607918,0,0,0,0,7,0,1,1,18,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,3.04,0.048144,0,0,0,0,0,1,0.051208,0,0,0
org.apache.lucene.util.UnicodeUtil,0,0,0.126854,0,0,0.138347,0,1.01,0,0.516557,0,0,0,5,0,5,0,0,0.195683,0,0,0,0,187,0,4,1,8,0,0,6,0,7,0,0,0,0,0,8,0,9,4,0,0,1.01,0.036897,0,0,0,0,0,4,0.135115,0,0.000001,0
org.apache.lucene.util._TestUtil,0,0.052657,0,0,0,0.023128,0.07369,0,0,3.500448,0,0,2.03,0,0,6,0,0,29.893587,0,0,2.03,5,35,0,5,1,0,0,0,10,0,21,0.076255,0,1.148074,4.07,2.09,5,4.13,0,0,2.03,0,4.07,0.728793,0,1.568762,0,1.05473,0,5,1.584854,4.19,0.522199,0.076255
org.apache.lucene.util.cache.Cache,0,0,0,0,0,0.009634,0,0,0,0.674574,0,0,0,0,1,7,0,0,0.292837,0,0,0,0,12,0,6,1,5,0,0,15,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0.067457,0,0,0,0,0,5,0,0,0.000083,0
org.apache.lucene.util.cache.SimpleLRUCache,0,0,0,0,0,0.004496,0,0,0,0.674574,0,0,0,0,0,1,0,0,0.292837,0,0,0,1,11,1,0,3,1,0,0,0,0,4,0,0,0,0,0,2,0,2,2,0,0,0,0.067457,0,0,0,0,7,0,0,0,0.000083,0
org.apache.lucene.util.cache.SimpleMapCache,0,0,0,0,0,0.009175,0,0,0,0.674574,0,0,0,0,1,8,0,0,0.292837,0,0,0,1,26,0,6,2,1,0,0,3,0,14,0,0,0,0,0,2,0,1,0,0,0,0,0.067457,0,0,0,0,1,5,0,0,0.000083,0
org.apache.lucene.wikipedia.analysis.WikipediaTokenizer,4,0.041537,0,3.24,3.27,0.121516,0,0,0.047902,2.065549,0.115459,1.04,1.04,34,0,10,0.046677,1.03,0.959999,0,0,1.05,4,172,1,8,3,1,0,0,8,0,42,0.045041,0.155493,0.333843,0,1.04,4,1.25,38,4,0,0,0,0.24211,0,0,0,0.044475,2,3,0,5.31,0.031093,0.046677
org.apache.lucene.wikipedia.analysis.WikipediaTokenizerImpl,11,0.041537,0,0,1.01,0.340709,0.049615,0,0.047902,1.441082,0,0,1.02,30,0,27,0,1.01,0.510351,0,0,1.02,2,687,0,25,1,1,0,0,196,0,37,0.045041,0.042025,0.108783,0,1.27,2,1.03,64,34,1.01,0,0,0.085993,0,0,0,0.044475,0,12,0,2.39,0.000002,0.046677
org.apache.lucene.wordnet.SynExpand,0,0,0,0,0,0.233884,0,0,0,2.866062,0,0,0,0,0,3,0,0,0.98564,0,0,0,15,63,0,2,1,0,0,0,1,0,31,0,0,0.17703,0,0,15,1.01,0,0,0,0,0,0.192491,0,0,0,0.226957,0,2,0,1.01,0.03109,0
org.apache.lucene.wordnet.SynLookup,0,0.008512,0,0,0,0.243626,0.010204,0,0,2.185691,0,0,1.01,0,0,3,0,0,0.834444,0,0,1.01,14,70,0,2,1,0,0,0,1,0,29,0.010204,0,0.184055,1.06,1.01,14,2.16,0,0,1.01,0,1.06,0.184932,0,0,0,0.233743,0,2,0.009566,2.45,0.03109,0.010204
org.apache.lucene.wordnet.Syns2Index,4,0.008512,0.00999,1.02,1.04,0.22591,0,1.02,0,3.865253,0,0,0,2,0,6,0,1.02,1.743936,0,0,0,6,164,0,5,1,2,0,0,4,0,48,0,0.007367,0.400231,2.02,1.06,8,2.07,5,3,0,0,3.04,0.393128,0,0.029647,0,0.466391,0,1,0.036,2.12,0.242286,0
org.apache.lucene.xmlparser.CoreParser,1,0,0,1.01,1.01,0.042761,0,0,0,4.74873,0.021739,0,0,1,1,8,0,0,1.988126,0,0,1.02,26,98,0,5,1,1,0,0,8,0,36,0.044075,0.021295,0.083032,4.04,0,27,3.05,5,0,0,0,4.04,0.415425,0,0.063551,0,0.078787,0,4,0.066015,4.2,0.242286,0
org.apache.lucene.xmlparser.CorePlusExtensionsParser,0,0,0,0,0,0.019239,0,0,0,2.713455,0,0,0,0,0,3,0,0,0.74145,0,0.020875,1.02,13,22,5,0,2,0,0,0,0,1.01,12,0.044075,0,0.078336,2.02,0,13,3.04,0,0,0,0,2.02,0.07439,0,0.048019,0,0.095436,4,0,0.050845,3.1,0,0
org.apache.lucene.xmlparser.DOMUtils,1,0.002693,0.111148,0,0,0.090551,0.009559,5.05,0,2.616621,0,0,1.05,0,0,18,0,0,0.697918,0,0,1.05,2,205,0,17,1,21,0,0,136,0,46,0,0,0.029701,1.01,1.7,23,2.1,0,0,1.05,0,6.06,0.068372,0,0.014706,0,0.10005,0,16,0.125212,2.55,0.000072,0
org.apache.lucene.xmlparser.FilterBuilder,0,0,0.073123,0,0,0.01185,0,3.03,0,1.846539,0,0,0,0,0,1,0,0,1.238421,0,0,0,2,3,0,1,0,9,0,0,0,0,1,0,0,0,0,0,11,0,0,0,0,0,3.03,0.350743,0,0,0,0,0,1,0.072584,0,0.242286,0
org.apache.lucene.xmlparser.FilterBuilderFactory,0,0,0.021739,0,0,0.017793,0.019483,1.01,0,2.249898,0,0,1.01,0,0,4,0,0,1.343768,0,0,1.01,3,19,0,3,1,4,0,0,0,0,10,0.020456,0,0.01858,0,0,7,1.01,1,0,1.01,0,1.01,0.359511,0,0,0,0.019093,0,3,0.021739,1.04,0.242286,0.019924
org.apache.lucene.xmlparser.ParserException,0,0,0.103631,0,0,0.018867,0,5.06,0,1.846539,0,0,0,0,0,4,0,0,1.238421,0,0,0,0,14,0,0,3,30,0,0,0,0,8,0,0,0,0,0,30,0,0,0,0,0,5.06,0.350743,0,0,0,0,0,0,0.10299,0,0.242286,0
org.apache.lucene.xmlparser.QueryBuilder,0,0,0.052191,0,0,0.011263,0,3.03,0,1.846539,0,0,0,0,0,1,0,0,1.238421,0,0,0,2,3,0,1,0,15,0,0,0,0,1,0,0,0,0,0,17,0,0,0,0,0,3.03,0.350743,0,0,0,0,0,1,0.051549,0,0.242286,0
org.apache.lucene.xmlparser.QueryBuilderFactory,0,0,0.021739,0,0,0.018311,0.019483,1.01,0,2.249898,0,0,1.01,0,0,4,0,0,1.343768,0,0,1.01,3,19,0,3,1,3,0,0,0,0,10,0.020456,0,0.01858,0,0,6,1.01,1,0,1.01,0,1.01,0.359511,0,0,0,0.019093,0,3,0.021739,1.04,0.242286,0.019924
org.apache.lucene.xmlparser.QueryTemplateManager,0,0.009509,0,0,1.02,0.117024,0.022654,0,0,1.508562,0,0,1.07,0,0,16,0,0,1.167116,0,0,1.08,2,111,0,14,1,0,0,0,73,0,43,0.020105,0.022727,0.01788,0,1.54,2,1.12,4,0,1.07,0,0,0.348342,0,0,0,0.018824,0,14,0,1.52,0.242286,0.020341
org.apache.lucene.xmlparser.builders.BooleanFilterBuilder,0,0,0,0,0,0.057987,0,0,0,2.12196,0,0,0,0,0,2,0,0,1.309673,0,0,0,8,24,0,1,1,1,0,0,0,0,13,0,0,0.014992,0,0,9,1.02,1,1,0,0,0,0.356429,0,0,0,0.015801,0,1,0,1.04,0.242286,0
org.apache.lucene.xmlparser.builders.BooleanQueryBuilder,0,0,0.014649,0,0,0.04642,0,1.01,0,4.161915,0,1.01,0,0,0,3,0.011965,0,1.798263,0,0,0,6,57,0,2,1,2,0,0,1,0,21,0,0,0.037619,0,0,8,2.04,1,1,0,0,1.01,0.387828,0,0,0,0.029797,0,1,0.01411,3.12,0.242286,0
org.apache.lucene.xmlparser.builders.BoostingQueryBuilder,0,0,0,0,0,0.037792,0,0,0,1.803348,0,0,0,0,0,2,0,0,0.440891,0,0,0,5,22,0,1,1,1,0,0,0,0,8,0,0,0.011121,0,0,6,1.01,2,1,0,0,0,0.030492,0,0,0,0.012307,0,1,0,1.16,0,0
org.apache.lucene.xmlparser.builders.CachedFilterBuilder,0,0,0,0,0,0.076627,0,0,0,2.462227,0,0,0,0,0,2,0,0,1.490352,0,0,0,10,48,0,1,1,1,0,0,0,0,12,0,0,0.040771,0,0,11,0,4,4,0,0,0,0.398935,0,0,0,0,0,1,0,1.08,0.242286,0
org.apache.lucene.xmlparser.builders.ConstantScoreQueryBuilder,0,0,0,0,0,0.021221,0,0,0,1.803348,0,0,0,0,0,2,0,0,0.440891,0,0,0,7,15,0,1,1,1,0,0,0,0,7,0,0,0.011121,0,0,8,1.01,1,1,0,0,0,0.030492,0,0,0,0.012307,0,1,0,1.04,0,0
org.apache.lucene.xmlparser.builders.DuplicateFilterBuilder,0,0,0,0,0,0.029196,0,0,0,1.231372,0,0,0,0,0,2,0,0,1.11714,0,0,0,5,35,0,1,1,1,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0.350515,0,0,0,0,0,1,0,0,0.242286,0
org.apache.lucene.xmlparser.builders.FilteredQueryBuilder,0,0,0,0,0,0.03107,0,0,0,1.820663,0,0,0,0,0,2,0,0,1.232813,0,0,0,7,20,0,1,1,1,0,0,0,0,9,0,0,0,0,0,8,0,2,2,0,0,0,0.350499,0,0,0,0,0,1,0,0,0.242286,0
org.apache.lucene.xmlparser.builders.FuzzyLikeThisQueryBuilder,0,0,0,0,0,0.017309,0,0,0,1.187937,0,0,0,0,0,2,0,0,0.295047,0,0,0,6,30,0,1,1,1,0,0,0,0,14,0,0,0,0,0,7,0,5,1,0,0,0,0.021442,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.xmlparser.builders.LikeThisQueryBuilder,0,0,0,0,0,0.071293,0,0,0,3.413042,0,0,0,0,0,2,0,0,1.944348,0,0,0,8,57,0,1,1,1,0,0,0,0,27,0,0,0.210163,1.02,0,9,3.13,5,1,0,0,1.02,0.530979,0,0,0,0.263553,0,1,0.016041,3.32,0.273376,0
org.apache.lucene.xmlparser.builders.MatchAllDocsQueryBuilder,0,0,0,0,0,0.021031,0,0,0,1.103282,0,0,0,0,0,2,0,0,0.276449,0,0,0,4,7,0,1,1,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0.020582,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.xmlparser.builders.RangeFilterBuilder,0,0,0,0,0,0.015397,0,0,0,1.846539,0,0,0,0,0,2,0,0,1.238421,0,0,0,5,10,0,1,1,1,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0.350743,0,0,0,0,0,1,0,0,0.242286,0
org.apache.lucene.xmlparser.builders.SpanBuilderBase,0,0,0,0,0,0.010805,0,0,0,1.187937,0,0,0,0,6,2,0,0,0.295047,0,0,0,4,7,0,1,1,6,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0.021442,0,0,0,0,0,1,0,0,0,0
org.apache.lucene.xmlparser.builders.SpanFirstBuilder,0,0,0,0,0,0.014155,0,0,0,1.187937,0,0,0,0,0,2,0,0,0.295047,0,0,0,7,18,0,1,2,1,0,0,0,0,9,0,0,0,0,0,8,0,1,0,0,0,0,0.021442,0,0,0,0,1,1,0,0,0,0
org.apache.lucene.xmlparser.builders.SpanNearBuilder,0,0,0,0,0,0.019986,0,0,0,1.803348,0,0,0,0,0,2,0,0,0.440891,0,0,0,6,25,0,1,2,1,0,0,0,0,14,0,0,0.011121,0,0,7,1.02,1,0,0,0,0,0.030492,0,0,0,0.012307,1,1,0,1.04,0,0
org.apache.lucene.xmlparser.builders.SpanNotBuilder,0,0,0,0,0,0.030918,0,0,0,1.803348,0,0,0,0,0,2,0,0,0.440891,0,0,0,7,21,0,1,2,1,0,0,0,0,9,0,0,0.011121,0,0,8,1.01,1,0,0,0,0,0.030492,0,0,0,0.012307,1,1,0,1.14,0,0
org.apache.lucene.xmlparser.builders.SpanOrBuilder,0,0,0,0,0,0.015929,0,0,0,1.187937,0,0,0,0,0,2,0,0,0.295047,0,0,0,7,25,0,1,2,1,0,0,0,0,14,0,0,0,0,0,8,0,1,0,0,0,0,0.021442,0,0,0,0,1,1,0,0,0,0
org.apache.lucene.xmlparser.builders.SpanOrTermsBuilder,0,0,0,0,0,0.024773,0,0,0,2.427815,0,0,0,0,0,2,0,0,0.890539,0,0,0,11,31,0,1,2,1,0,0,0,0,20,0,0,0.188151,0,0,12,1.01,1,0,0,0,0,0.186609,0,0,0,0.226957,1,1,0,2.06,0.03109,0
org.apache.lucene.xmlparser.builders.SpanQueryBuilder,0,0,0,0,0,0.014058,0,0,0,1.846539,0,0,0,0,0,1,0,0,1.238421,0,0,0,3,3,0,1,0,7,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0.350743,0,0,0,0,0,1,0,0,0.242286,0
org.apache.lucene.xmlparser.builders.SpanQueryBuilderFactory,0,0,0,0,0,0.015792,0,0,0,1.846539,0,0,0,0,0,4,0,0,1.238421,0,0,0,4,19,0,3,1,1,0,0,1,0,10,0,0,0,0,0,5,0,1,0,0,0,0,0.350743,0,0,0,0,0,3,0,0,0.242286,0
org.apache.lucene.xmlparser.builders.SpanTermBuilder,0,0,0,0,0,0.022855,0,0,0,1.803348,0,0,0,0,0,2,0,0,0.440891,0,0,0,7,11,0,1,2,1,0,0,0,0,8,0,0,0.011121,0,0,8,1.02,0,0,0,0,0,0.030492,0,0,0,0.012307,1,1,0,1.08,0,0
org.apache.lucene.xmlparser.builders.TermQueryBuilder,0,0,0,0,0,0.026961,0,0,0,2.46195,0,0,0,0,0,2,0,0,1.384265,0,0,0,6,9,0,1,1,1,0,0,0,0,8,0,0,0.011121,0,0,7,1.02,0,0,0,0,0,0.359793,0,0,0,0.012307,0,1,0,1.08,0.242286,0
